issue_type,parcel_1,parcel_2,index_1,index_2,area
overlap,16015,247313,14932,523542,0.0051687461029378745
overlap,16049,92227,14965,85864,0.006141387599370773
overlap,16140,120901,15051,112601,0.0006361838356134797
overlap,16176,141318,15083,131697,0.00036971317459647376
overlap,16176,455031,15083,424590,5.9368363814990034e-09
overlap,16269,485058,15167,452434,0.004977905237307567
overlap,16301,95344,15196,88761,0.0005888378871669064
overlap,16391,274463,15279,255668,0.007623282000080744
overlap,16540,455609,15421,425126,0.002454086699276021
overlap,16553,18732,15434,518800,0.0003944918776542271
overlap,16570,1377216,15451,512585,1.6988312313812894e-05
overlap,16570,1377213,15451,512582,0.0007126018365534081
overlap,16611,4251,15489,535832,0.0010613275301602756
overlap,16621,378437,15499,352928,0.0007465709629600392
overlap,16677,460678,15552,429817,0.02641782478453718
overlap,16677,301720,15552,281156,0.014130345611390191
overlap,16677,380069,15552,531669,0.0023983833395109172
overlap,16677,285616,15552,266092,0.01371456353456324
overlap,16826,217355,15693,515869,0.000670810915660347
overlap,16905,731933,15768,509010,0.0003294391244502115
overlap,16905,513201,15768,478474,0.001095469366503576
overlap,16932,335534,15794,312734,0.0017226356190091455
overlap,17018,22015,15875,541098,0.0009071205531552633
overlap,17030,175139,15887,163204,0.00031012859265072836
overlap,17068,137905,15922,128492,0.0006878947071704606
overlap,17068,186781,15922,174040,0.0003068474630426373
overlap,17171,261446,16020,243558,0.006720389317013568
overlap,17298,287863,16136,268194,0.005512134702792881
overlap,17310,441648,16147,527996,0.006296182919692195
overlap,17350,272860,16186,254167,0.005889966809587532
overlap,17410,233931,16244,217953,0.08629260844802561
overlap,17484,20855,16312,19469,0.02212203846536198
overlap,17528,43678,16354,40730,0.0010017511060254163
overlap,17584,71070,16408,66171,0.00010780274945121349
overlap,17608,1305100,16430,512098,1.951928129569652e-05
overlap,17635,539899,16453,502983,0.013960204928535447
overlap,17640,541839,16458,535236,2.4537412995273176
overlap,17661,492000,16478,458889,0.0003019467686649069
overlap,17712,71340,16527,531820,0.00024054776270465844
overlap,17730,537180,16543,500639,8.107475099069242e-05
overlap,17822,377800,16628,352334,0.0067249576307950865
overlap,17822,286978,16628,267365,0.0033626369386285113
overlap,17898,483652,16699,451139,0.001231924866881032
overlap,17898,397663,16699,370946,0.0012319278571232524
overlap,17924,128442,16722,119638,0.0004111650019219537
overlap,17977,155957,16771,145328,0.00306873045798152
overlap,18009,1408865,16800,512859,2.110393204374922e-09
overlap,18067,36454,16854,33998,0.0016362645837313672
overlap,18076,235432,16863,219344,4.893195902858777e-07
overlap,18143,238666,16928,222334,0.0060233257087877025
overlap,18204,341393,16985,533504,0.00011504762875347296
overlap,18245,102416,17025,95333,0.0017363205171620276
overlap,18278,368163,17057,343256,0.0004738233718882864
overlap,18434,542566,17200,519102,0.00033928135444709145
overlap,18492,357743,17256,333550,0.02366919512593145
overlap,18493,75596,17257,70400,0.0054327435866052265
overlap,18512,327153,17275,304907,4.026942463434787e-06
overlap,18563,122910,17325,114481,0.00019139897997789466
overlap,18563,58598,17325,54562,0.00018852923186973847
overlap,18567,96141,17329,89497,0.0009438348202090591
overlap,18567,310917,17329,289740,0.000943833795439275
overlap,18575,524193,17337,488656,0.004725909489096347
overlap,18600,342943,17361,319647,0.008286663522673656
overlap,18607,309449,17366,288375,8.710485165300068e-06
overlap,18680,516440,17434,481473,0.00016360794486397208
overlap,18680,1475177,17434,546995,0.00033084692367912893
overlap,18680,1475178,17434,546996,0.0006463328227077625
overlap,18680,1475179,17434,546997,0.00032319026673559374
overlap,18680,326909,17434,304676,3.906933588865259e-06
overlap,18680,474734,17434,442874,8.044762082269272e-06
overlap,18680,1475173,17434,546991,9.941002950264455e-05
overlap,18680,1475174,17434,546992,3.532153570171118e-05
overlap,18719,535129,17471,498771,0.0014195156221035177
overlap,18719,518921,17471,483750,0.0003361258510775478
overlap,18725,71929,17477,66964,0.0017566477340893983
overlap,18725,220409,17477,205327,0.0017566102437525859
overlap,18749,488103,17497,455258,0.001860319283480294
overlap,18794,521752,17536,486381,0.0013802189787387909
overlap,18794,253168,17536,235830,0.004513541752430683
overlap,18823,539981,17561,503044,0.0006959240902203951
overlap,18823,115667,17561,529947,2.616045739572276e-06
overlap,18867,42139,17601,517622,0.0033834185638284
overlap,18897,477203,17629,445157,0.0029290555895879976
overlap,18924,389918,17656,363713,0.0009213620032187543
overlap,18924,162687,17656,151623,0.005485479852623598
overlap,18925,414192,17657,386454,0.00042262211002671603
overlap,18925,295830,17657,275663,0.0024221717374635077
overlap,18925,368226,17657,343317,0.0031553266802277144
overlap,19008,108806,17735,101300,0.00425057168840226
overlap,19183,53431,17898,49798,0.0010167627346389096
overlap,19204,472985,17918,441249,0.0006720893981597698
overlap,19252,111924,17963,523558,2.415597925320423e-05
overlap,19306,469220,18014,437742,0.002357652034292588
overlap,19371,233166,18073,217254,9.98933684712082e-05
overlap,19380,256133,18082,238614,0.005338402421853239
overlap,19412,106925,18113,99543,0.013352567635731297
overlap,19426,457802,18126,427160,0.0002483307415189009
overlap,19486,192330,18178,179201,0.002111482604829733
overlap,19488,498688,18180,465100,0.00014879977614512427
overlap,19495,271861,18187,253231,0.0006403538636772745
overlap,19531,519673,18223,484441,0.00012240054206870345
overlap,19532,408478,18224,381104,0.0009542431384659267
overlap,19532,464725,18224,433548,5.833700911386314e-06
overlap,19532,252445,18224,235159,0.0007164874593591473
overlap,19532,229203,18224,213563,0.0009542461024946361
overlap,19547,1182195,18238,511444,1.6334909695277233e-05
overlap,19547,1182194,18238,511443,3.5620590717463864e-05
overlap,19641,539661,18326,502798,0.0056832183583637175
overlap,19686,104223,18368,97016,0.053070999664669216
overlap,19698,79411,18379,73954,0.00212566972439966
overlap,19786,925006,18460,509932,3.430256210083961e-05
overlap,19899,178731,18567,166551,0.005637144252939041
overlap,19899,190192,18567,177196,0.0007635803172799466
overlap,20128,100862,18788,93915,0.0026063334417756323
overlap,20132,278454,18791,259402,0.0007418442892685579
overlap,20169,132174,18825,123128,0.0003135710235312406
overlap,20178,497520,18833,464037,0.005503989166668709
overlap,20209,488166,18863,455317,0.0027001921138019025
overlap,20258,532850,18909,496653,0.0015322781621875947
overlap,20258,528679,18909,492788,0.0015097756789247884
overlap,20260,510510,18911,536538,0.03368060354728487
overlap,20264,485374,18915,452732,0.00021618846504672105
overlap,20264,333666,18915,311006,0.054767758532161544
overlap,20354,308366,19000,516028,0.002996201910239646
overlap,20366,455014,19012,424573,0.0007217551247791221
overlap,20366,211561,19012,197097,0.0011380874311290657
overlap,20392,399098,19037,372294,0.0032294099218006522
overlap,20393,159473,19038,516268,0.017154352782924414
overlap,20393,354484,19038,330483,0.01719347522676884
overlap,20401,481171,19046,448858,1.886836271580212e-06
overlap,20458,489246,19100,456322,0.009309288282260315
overlap,20474,398687,19115,371905,7.749617126605465e-05
overlap,20555,428342,19188,399683,2.436266102240437e-05
overlap,20555,792022,19188,509250,0.003901465372581119
overlap,20558,1328309,19191,512235,5.1905416848577776e-05
overlap,20615,534524,19242,498205,0.0003656710886081882
overlap,20699,358644,19319,334386,0.0045712009581464486
overlap,20728,117698,19348,109622,0.016779181987314713
overlap,20802,64070,19419,59648,0.006653510020475572
overlap,20812,540545,19429,503505,0.0003096662757534693
overlap,20827,125727,19443,117116,0.0056700894096709115
overlap,20832,355937,19448,331848,0.019988891408135447
overlap,20873,959472,19485,510162,0.039506339297645354
overlap,20904,1475108,19515,546918,5.244854186756137e-05
overlap,20904,1475114,19515,546924,0.00011809105108170881
overlap,20904,1475117,19515,546927,4.3556603308102086e-06
overlap,20918,591232,19527,508071,0.0005873624989054527
overlap,20919,227163,19528,211654,9.712112419140513e-05
overlap,21018,455084,19618,523574,0.01934501509751385
overlap,21146,396063,19736,369438,0.009519199665747102
overlap,21146,812857,19736,509301,0.002778585509765304
overlap,21157,143100,19744,534643,0.012527846277169153
overlap,21157,416767,19744,388869,0.005100128976707237
overlap,21183,344522,19769,321140,0.004792379221325582
overlap,21183,228186,19769,212611,5.087311775517757e-07
overlap,21183,80421,19769,74907,0.005324440497270699
overlap,21228,96762,19813,90076,4.048556408839214e-05
overlap,21245,519375,19829,484168,0.0001015708430671476
overlap,21296,454923,19880,424486,0.0061038179070003196
overlap,21296,244467,19880,227717,0.008570180497876072
overlap,21323,332624,19905,310045,2.1373563778771755e-05
overlap,21356,496026,19935,531926,0.00015754481177131433
overlap,21469,302253,20039,281652,0.0029837591935226726
overlap,21481,18732,20050,518800,0.0006081325652291229
overlap,21491,541750,20060,504511,0.0002105900840514838
overlap,21492,1398825,20061,512664,0.00035441363915333923
overlap,21506,538639,20074,501904,0.0015445014211827573
overlap,21523,52563,20089,48984,1.6802173192331793e-05
overlap,21582,419937,20142,391828,0.06797203817938492
overlap,21591,479350,20151,447145,0.003034323252946069
overlap,21592,216087,20152,201328,0.022190053147198796
overlap,21613,475148,20172,443260,2.9715406472330874e-06
overlap,21639,512216,20195,477569,0.00018132735294704082
overlap,21650,129958,20206,121052,7.327549956944682e-07
overlap,21668,481151,20224,448839,0.004545190794278757
overlap,21679,318558,20234,296889,0.0002895640638332517
overlap,21761,455091,20311,424645,0.00013217297123579346
overlap,21765,277790,20314,258779,0.03663000403944182
overlap,21769,230314,20318,214612,0.003394349501967042
overlap,21769,122023,20318,527095,0.0033943283626877213
overlap,21771,189085,20320,176170,0.0006954564792971111
overlap,21782,494963,20330,461657,9.673126194242963e-06
overlap,21796,304370,20344,283625,0.001279785694528357
overlap,21880,411711,20424,384136,0.024803460920190704
overlap,21921,466887,20460,435561,0.0052786230864655115
overlap,21930,510699,20468,476160,0.0007263829500479004
overlap,21973,93330,20508,86901,0.009598751632552194
overlap,21985,54176,20520,50480,0.0015426126843583947
overlap,22001,552441,20536,532963,0.0012666761473685284
overlap,22050,508632,20583,474267,9.351852359573698e-05
overlap,22143,229601,20670,213941,0.0013587196035160787
overlap,22143,401611,20670,374656,0.0013587422892357448
overlap,22165,538639,20692,501904,0.002589795175696352
overlap,22191,359603,20714,335292,0.0006290999481640691
overlap,22198,493539,20719,460335,0.0003735666402832072
overlap,22207,330990,20728,308507,0.00015583363866733535
overlap,22243,369823,20761,344820,0.00017481392914800412
overlap,22243,296371,20761,276169,0.00021767568723899511
overlap,22243,87528,20761,512363,0.0026440855694573884
overlap,22243,333200,20761,310573,0.010048295749442104
overlap,22283,591242,20799,508076,0.0016154898646461129
overlap,22315,63087,20830,58744,0.020961923664619207
overlap,22331,89780,20843,83599,0.0004425855745268786
overlap,22338,150332,20850,140064,0.017458550320535338
overlap,22338,325502,20850,303354,0.00044437617812675967
overlap,22404,65127,20911,60648,0.025952991631971876
overlap,22436,542760,20938,505378,0.00020876047116826703
overlap,22492,727523,20992,508991,0.0011881292195545681
overlap,22497,71306,20997,66394,0.001256953225186446
overlap,22575,359283,21071,334991,0.001188857646874482
overlap,22624,163798,21117,522335,0.012718595866329584
overlap,22689,214583,21178,199923,0.06687885831782828
overlap,22740,427459,21224,398854,0.0019268617516321111
overlap,22787,206507,21270,192386,0.0005254561903517398
overlap,22796,315654,21279,294164,0.0007701151168169507
overlap,22796,228098,21279,212532,0.0009926662432287318
overlap,22796,283144,21279,263779,0.0003923352258288318
overlap,22796,369818,21279,344815,0.0010113180482917983
overlap,22807,357889,21289,333684,0.001315407142261785
overlap,22831,92579,21311,86197,0.0010247230767745918
overlap,22831,112080,21311,104351,3.768644709491306e-05
overlap,22960,372031,21432,346885,0.014348773509825037
overlap,22962,450672,21434,420536,6.701119208910015e-05
overlap,23007,205290,21473,191256,0.0016124070506577937
overlap,23064,269809,21530,251329,0.0004531622639303614
overlap,23064,556879,21530,506943,6.435537992321994e-05
overlap,23131,35580,21594,33179,0.0008435129007094945
overlap,23131,132671,21594,123598,0.0015276158078465518
overlap,23166,214795,21629,200117,0.011816732681408879
overlap,23235,313098,21693,291780,0.0006947169479758486
overlap,23235,419168,21693,519925,0.0007110642969940973
overlap,23238,319854,21696,298080,0.003830278906980844
overlap,23289,247495,21745,230512,0.002842239383404432
overlap,23326,961486,21777,510192,0.00023765811717911588
overlap,23395,394833,21840,523597,0.0004502773625731114
overlap,23402,73951,21847,68866,0.0011246259132349223
overlap,23450,236589,21893,220424,0.0051125307868838885
overlap,23475,437558,21913,408337,0.0008073080002633487
overlap,23529,114840,21965,106939,0.005916743363029321
overlap,23533,494344,21969,461087,0.0035847181287734812
overlap,23549,467319,21985,435963,1.0015809906869697e-05
overlap,23549,308800,21985,287766,0.0002084515421104981
overlap,23609,473639,22039,441859,0.0003879055376942234
overlap,23609,32322,22039,30147,0.002021123441622308
overlap,23616,31552,22046,29429,0.002018803512894665
overlap,23616,318385,22046,296727,0.0003150435215484384
overlap,23625,115500,22053,107557,0.01062576534308235
overlap,23655,538551,22079,501840,0.0004991711926710165
overlap,23663,475204,22086,443314,0.0012126202244863908
overlap,23663,188054,22086,175231,0.001031673821286184
overlap,23781,509114,22190,474704,0.0008130163845172578
overlap,23835,151753,22241,141399,0.00768101484971595
overlap,23835,61156,22241,56932,0.0010569505461158974
overlap,23896,162787,22295,151715,0.0012078175078045206
overlap,23908,284014,22306,264602,3.1605261499554005e-05
overlap,23929,1117335,22324,511155,0.0008161397425435071
overlap,23986,170431,22377,158817,0.0012130565972213194
overlap,24055,192768,22442,179607,0.0030941010549647343
overlap,24191,403967,22572,376877,0.0022003042566205444
overlap,24199,172354,22577,518738,0.0020568482794072196
overlap,24218,273806,22595,520858,0.002608066540567222
overlap,24218,283144,22595,263779,0.0003924736447906546
overlap,24218,167979,22595,156523,1.1686635115399897e-05
overlap,24243,416248,22620,388388,0.020669263930291434
overlap,24311,179411,22686,167185,0.0016100129737571071
overlap,24345,540948,22719,538721,9.872799443030628e-05
overlap,24440,543914,22809,506352,0.0023220432998764524
overlap,24449,196957,22815,183527,0.2977270055791035
overlap,1474770,323051,22911,301063,9.387523573154203e-06
overlap,24592,570171,22945,507264,2.5624781576499833e-06
overlap,24612,293886,22963,273856,0.0002754051696299171
overlap,24612,204017,22963,520688,0.0010104096778729944
overlap,24631,524779,22981,489191,0.0020714679965275484
overlap,24631,1349196,22981,512407,0.00023937768147844516
overlap,24659,591225,23007,508065,0.0040560706770722006
overlap,24689,575435,23037,507460,0.0006820046685798202
overlap,24713,31376,23059,29261,0.0005899131576016416
overlap,24723,31867,23069,29722,0.00097726489961273
overlap,24723,164605,23069,153388,0.00883408277874222
overlap,24745,1288655,23089,511965,2.1499094241428374e-05
overlap,24749,591217,23093,508063,0.0007048551858318502
overlap,24764,530280,23107,494284,0.0016156500451096568
overlap,24764,537744,23107,501136,0.0014143249678667973
overlap,24767,240568,23110,523429,0.00022576842757970894
overlap,24861,144836,23199,134969,0.0039798547926303855
overlap,24861,440603,23199,411204,0.006011599255607791
overlap,24897,419406,23232,391335,0.006297270619416144
overlap,24906,293784,23240,524314,0.0004052970422978895
overlap,24906,468869,23240,524315,0.0003550018393596588
overlap,24906,150260,23240,139997,0.0004339325684416999
overlap,24906,444909,23240,415209,0.00012139160416542227
